customer_id,avg_order_value,purchase_frequency,recency_days,category_affinity_score
CUST06282,170.0,29,56,0.282
CUST06283,93.0,10,69,0.07
CUST06284,110.0,16,82,0.09
CUST06285,241.0,55,12,0.59
CUST06286,111.0,32,53,0.233
CUST06287,23.0,0,64,0.039
CUST06288,127.0,18,57,0.238
CUST06289,36.0,1,173,0.03
CUST06290,165.0,31,41,0.28
CUST06291,248.0,47,21,0.392
CUST06292,164.0,10,41,0.125
CUST06293,14.0,6,110,0.045
CUST06294,153.0,29,49,0.264
CUST06295,46.0,2,140,0.029
CUST06296,13.0,3,126,0.03
CUST06297,127.0,38,42,0.243
CUST06298,203.0,66,12,0.891
CUST06299,106.0,5,51,0.07
CUST06300,174.0,10,36,0.218
CUST06301,91.0,12,68,0.088
CUST06302,175.0,37,43,0.151
CUST06303,154.0,21,59,0.105
CUST06304,82.0,9,59,0.146
CUST06305,164.0,34,44,0.259
CUST06306,112.0,31,54,0.219
CUST06307,193.0,34,22,0.146
CUST06308,165.0,22,38,0.274
CUST06309,153.0,27,43,0.184
CUST06310,62.0,12,66,0.068
CUST06311,140.0,27,30,0.146
CUST06312,151.0,20,25,0.281
CUST06313,114.0,7,58,0.119
CUST06314,267.0,55,12,0.487
CUST06315,173.0,48,21,0.301
CUST06316,46.0,8,172,0.013
CUST06317,109.0,10,66,0.102
CUST06318,186.0,39,27,0.276
CUST06319,65.0,18,35,0.112
CUST06320,229.0,54,3,0.427
CUST06321,110.0,6,55,0.063
CUST06322,120.0,27,36,0.205
CUST06323,180.0,23,50,0.102
CUST06324,155.0,18,22,0.197
CUST06325,310.0,92,3,0.542
CUST06326,186.0,57,21,0.446
CUST06327,12.0,9,143,0.055
CUST06328,119.0,17,20,0.115
CUST06329,151.0,28,49,0.251
CUST06330,245.0,98,6,0.615
CUST06331,317.0,91,6,0.864
CUST06332,53.0,6,89,0.042
CUST06333,188.0,34,46,0.113
CUST06334,108.0,36,57,0.214
CUST06335,188.0,62,25,0.538
CUST06336,75.0,6,53,0.049
CUST06337,176.0,39,22,0.406
CUST06338,255.0,39,29,0.238
CUST06339,175.0,18,49,0.293
CUST06340,154.0,61,13,0.334
CUST06341,251.0,41,28,0.213
CUST06342,61.0,12,64,0.123
CUST06343,65.0,12,58,0.122
CUST06344,77.0,6,88,0.067
CUST06345,188.0,23,38,0.215
CUST06346,393.0,72,13,0.53
CUST06347,294.0,45,11,0.304
CUST06348,33.0,8,98,0.021
CUST06349,119.0,23,36,0.284
CUST06350,100.0,7,54,0.053
CUST06351,329.0,85,3,0.429
CUST06352,122.0,14,39,0.278
CUST06353,279.0,99,1,0.639
CUST06354,115.0,22,54,0.21
CUST06355,12.0,8,134,0.044
CUST06356,37.0,8,161,0.029
CUST06357,159.0,27,58,0.149
CUST06358,190.0,29,32,0.226
CUST06359,12.0,7,88,0.036
CUST06360,62.0,12,75,0.125
CUST06361,326.0,67,3,0.825
CUST06362,192.0,34,50,0.152
CUST06363,165.0,48,20,0.408
CUST06364,113.0,36,46,0.208
CUST06365,102.0,30,54,0.257
CUST06366,108.0,23,37,0.188
CUST06367,185.0,21,29,0.286
CUST06368,196.0,53,15,0.481
CUST06369,183.0,37,56,0.159
CUST06370,65.0,7,36,0.047
CUST06371,103.0,6,86,0.081
CUST06372,149.0,14,21,0.238
CUST06373,32.0,6,82,0.022
CUST06374,18.0,5,92,0.016
CUST06375,188.0,58,25,0.205
CUST06376,315.0,76,10,0.838
CUST06377,79.0,19,58,0.16
CUST06378,109.0,18,68,0.042
CUST06379,37.0,3,162,0.027
CUST06380,42.0,4,171,0.019
CUST06381,84.0,5,58,0.081
CUST06382,135.0,25,33,0.133
CUST06383,259.0,60,4,0.919
CUST06384,265.0,41,22,0.519
CUST06385,164.0,11,46,0.298
CUST06386,109.0,5,67,0.046
CUST06387,130.0,12,59,0.22
CUST06388,62.0,19,87,0.042
CUST06389,297.0,39,14,0.529
CUST06390,171.0,28,57,0.244
CUST06391,285.0,97,12,0.839
CUST06392,177.0,30,53,0.11
CUST06393,119.0,17,66,0.152
CUST06394,98.0,11,75,0.159
CUST06395,44.0,1,137,0.05
CUST06396,164.0,66,24,0.254
CUST06397,140.0,28,41,0.283
CUST06398,173.0,18,25,0.282
CUST06399,103.0,39,48,0.296
CUST06400,46.0,6,170,0.054
CUST06401,82.0,8,60,0.143
CUST06402,46.0,4,155,0.051
CUST06403,201.0,38,15,0.461
CUST06404,41.0,6,137,0.019
CUST06405,244.0,99,11,0.426
CUST06406,25.0,3,132,0.03
CUST06407,148.0,29,42,0.141
CUST06408,179.0,38,51,0.222
CUST06409,147.0,20,49,0.26
CUST06410,28.0,8,127,0.043
CUST06411,261.0,76,1,0.528
CUST06412,170.0,12,58,0.263
CUST06413,47.0,9,104,0.051
CUST06414,147.0,18,27,0.275
CUST06415,247.0,45,29,0.226
CUST06416,100.0,21,34,0.177
CUST06417,126.0,19,29,0.193
CUST06418,11.0,4,144,0.013
CUST06419,78.0,15,87,0.102
CUST06420,125.0,35,28,0.21
CUST06421,24.0,4,106,0.019
CUST06422,196.0,17,48,0.234
CUST06423,356.0,78,11,0.644
CUST06424,219.0,43,15,0.4
CUST06425,144.0,14,55,0.256
CUST06426,183.0,56,26,0.29
CUST06427,45.0,2,125,0.047
CUST06428,106.0,14,71,0.041
CUST06429,278.0,30,13,0.525
CUST06430,183.0,17,58,0.18
CUST06431,77.0,16,64,0.058
CUST06432,35.0,0,174,0.017
CUST06433,31.0,4,128,0.037
CUST06434,148.0,24,41,0.185
CUST06435,117.0,8,67,0.126
CUST06436,136.0,24,37,0.282
CUST06437,118.0,31,24,0.106
CUST06438,185.0,60,13,0.443
CUST06439,168.0,64,19,0.28
CUST06440,147.0,33,51,0.121
CUST06441,258.0,39,16,0.434
CUST06442,349.0,94,7,0.558
CUST06443,119.0,6,77,0.055
CUST06444,255.0,80,2,0.786
CUST06445,120.0,35,59,0.188
CUST06446,128.0,37,51,0.256
CUST06447,10.0,8,85,0.04
CUST06448,134.0,25,36,0.236
CUST06449,348.0,96,9,0.525
CUST06450,157.0,32,52,0.104
CUST06451,65.0,19,88,0.089
CUST06452,47.0,0,85,0.058
CUST06453,154.0,24,27,0.163
CUST06454,169.0,35,28,0.197
CUST06455,42.0,8,114,0.032
CUST06456,237.0,56,28,0.31
CUST06457,108.0,9,70,0.155
CUST06458,122.0,10,43,0.211
CUST06459,264.0,60,9,0.876
CUST06460,194.0,13,21,0.189
CUST06461,153.0,36,14,0.338
CUST06462,95.0,6,80,0.132
CUST06463,36.0,2,86,0.053
CUST06464,235.0,30,15,0.257
CUST06465,86.0,9,57,0.095
CUST06466,318.0,84,9,0.833
CUST06467,158.0,10,50,0.21
CUST06468,245.0,83,10,0.804
CUST06469,48.0,7,120,0.01
CUST06470,107.0,6,32,0.044
CUST06471,69.0,17,89,0.104
CUST06472,58.0,12,73,0.145
CUST06473,72.0,8,43,0.15
CUST06474,17.0,2,130,0.024
CUST06475,104.0,14,71,0.152
CUST06476,49.0,0,83,0.042
CUST06477,187.0,11,43,0.267
CUST06478,252.0,52,26,0.491
CUST06479,177.0,25,30,0.107
CUST06480,295.0,56,11,0.543
CUST06481,152.0,31,25,0.215
CUST06482,155.0,20,48,0.256
CUST06483,77.0,5,33,0.043
CUST06484,232.0,52,1,0.572
CUST06485,196.0,68,29,0.468
CUST06486,167.0,11,31,0.241
CUST06487,39.0,3,114,0.052
CUST06488,132.0,36,27,0.268
CUST06489,153.0,12,37,0.29
CUST06490,63.0,10,77,0.143
CUST06491,88.0,8,52,0.104
CUST06492,254.0,65,15,0.513
CUST06493,185.0,17,55,0.103
CUST06494,247.0,62,20,0.533
CUST06495,49.0,8,177,0.018
CUST06496,150.0,51,23,0.291
CUST06497,178.0,28,48,0.119
CUST06498,308.0,79,11,0.477
CUST06499,186.0,40,11,0.368
CUST06500,66.0,10,88,0.155
CUST06501,237.0,43,11,0.221
CUST06502,201.0,89,10,0.495
CUST06503,159.0,14,32,0.143
CUST06504,346.0,90,3,0.627
CUST06505,315.0,92,10,0.983
CUST06506,109.0,15,73,0.144
CUST06507,118.0,13,65,0.145
CUST06508,30.0,0,97,0.037
CUST06509,26.0,5,105,0.017
CUST06510,70.0,15,65,0.154
CUST06511,347.0,88,11,0.459
CUST06512,99.0,5,72,0.082
CUST06513,105.0,13,73,0.043
CUST06514,73.0,13,43,0.068
CUST06515,121.0,24,54,0.146
CUST06516,208.0,66,11,0.581
CUST06517,87.0,17,49,0.12
CUST06518,71.0,10,81,0.143
CUST06519,23.0,5,94,0.041
CUST06520,270.0,34,24,0.349
CUST06521,262.0,38,28,0.387
CUST06522,217.0,52,19,0.426
CUST06523,111.0,5,61,0.043
CUST06524,256.0,47,23,0.265
CUST06525,251.0,59,6,0.643
CUST06526,45.0,6,108,0.023
CUST06527,303.0,88,7,0.839
CUST06528,65.0,17,78,0.117
CUST06529,144.0,25,42,0.102
CUST06530,75.0,7,50,0.133
CUST06531,163.0,16,33,0.15
CUST06532,11.0,1,78,0.017
CUST06533,18.0,2,74,0.012
CUST06534,205.0,67,13,0.941
CUST06535,251.0,76,3,0.422
CUST06536,272.0,41,22,0.562
CUST06537,100.0,7,69,0.142
CUST06538,47.0,3,98,0.028
CUST06539,104.0,37,25,0.221
CUST06540,109.0,15,37,0.149
CUST06541,270.0,56,22,0.404
CUST06542,104.0,16,69,0.121
CUST06543,39.0,8,65,0.059
CUST06544,210.0,56,25,0.284
CUST06545,169.0,10,33,0.186
CUST06546,203.0,61,3,0.938
CUST06547,108.0,37,38,0.225
CUST06548,190.0,34,47,0.176
CUST06549,265.0,37,15,0.587
CUST06550,167.0,31,58,0.257
CUST06551,135.0,30,20,0.24
CUST06552,135.0,35,48,0.298
CUST06553,108.0,23,52,0.127
CUST06554,290.0,69,2,0.889
CUST06555,95.0,6,49,0.159
CUST06556,68.0,8,39,0.138
CUST06557,104.0,10,57,0.218
CUST06558,290.0,97,7,0.634
CUST06559,50.0,14,84,0.146
CUST06560,10.0,8,171,0.056
CUST06561,287.0,63,12,0.263
CUST06562,187.0,23,20,0.117
CUST06563,235.0,54,16,0.357
CUST06564,159.0,19,53,0.134
CUST06565,214.0,40,26,0.478
CUST06566,107.0,19,27,0.265
CUST06567,54.0,9,37,0.077
CUST06568,117.0,32,35,0.12
CUST06569,150.0,36,33,0.126
CUST06570,195.0,25,42,0.272
CUST06571,126.0,10,35,0.259
CUST06572,247.0,95,5,0.468
CUST06573,337.0,66,8,0.541
CUST06574,17.0,1,161,0.02
CUST06575,217.0,58,13,0.433
CUST06576,98.0,19,59,0.129
CUST06577,41.0,3,111,0.054
CUST06578,161.0,38,24,0.207
CUST06579,110.0,17,34,0.167
CUST06580,158.0,34,52,0.201
CUST06581,24.0,1,163,0.02
CUST06582,30.0,6,84,0.05
CUST06583,101.0,7,66,0.117
CUST06584,291.0,74,14,0.649
CUST06585,55.0,13,66,0.075
CUST06586,122.0,11,57,0.115
CUST06587,166.0,32,28,0.205
CUST06588,331.0,50,11,0.442
CUST06589,295.0,42,27,0.442
CUST06590,114.0,18,40,0.061
CUST06591,119.0,15,51,0.171
CUST06592,194.0,27,40,0.186
CUST06593,156.0,35,58,0.103
CUST06594,44.0,8,106,0.034
CUST06595,109.0,7,40,0.149
CUST06596,284.0,38,24,0.266
CUST06597,264.0,60,24,0.456
CUST06598,190.0,47,17,0.492
CUST06599,19.0,6,101,0.034
CUST06600,178.0,17,59,0.179
CUST06601,103.0,14,52,0.217
CUST06602,119.0,12,44,0.213
CUST06603,192.0,26,29,0.244
CUST06604,104.0,18,57,0.045
CUST06605,170.0,19,51,0.219
CUST06606,249.0,39,29,0.314
CUST06607,254.0,32,28,0.33
CUST06608,112.0,21,58,0.178
CUST06609,10.0,5,89,0.021
CUST06610,142.0,36,26,0.171
CUST06611,13.0,4,61,0.02
CUST06612,82.0,16,77,0.057
CUST06613,161.0,44,20,0.455
CUST06614,312.0,84,1,0.485
CUST06615,180.0,56,17,0.448
CUST06616,64.0,8,49,0.073
CUST06617,194.0,67,17,0.52
CUST06618,143.0,11,56,0.256
CUST06619,163.0,16,26,0.131
CUST06620,111.0,9,88,0.138
CUST06621,158.0,33,25,0.445
CUST06622,155.0,35,23,0.188
CUST06623,176.0,26,40,0.237
CUST06624,174.0,10,24,0.214
CUST06625,70.0,10,70,0.158
CUST06626,288.0,64,17,0.259
CUST06627,107.0,12,73,0.1
CUST06628,97.0,6,60,0.15
CUST06629,171.0,34,40,0.251
CUST06630,69.0,15,77,0.092
CUST06631,192.0,25,55,0.212
CUST06632,168.0,56,25,0.398
CUST06633,93.0,19,63,0.153
CUST06634,129.0,18,35,0.257
CUST06635,61.0,13,61,0.045
CUST06636,113.0,28,34,0.227
CUST06637,11.0,2,101,0.04
CUST06638,173.0,13,57,0.293
CUST06639,326.0,83,11,0.553
CUST06640,136.0,17,30,0.284
CUST06641,73.0,9,88,0.134
CUST06642,73.0,19,88,0.143
CUST06643,106.0,19,48,0.127
CUST06644,34.0,6,165,0.029
CUST06645,265.0,53,28,0.545
CUST06646,113.0,12,25,0.239
CUST06647,15.0,0,166,0.033
CUST06648,43.0,9,126,0.022
CUST06649,101.0,5,31,0.07
CUST06650,43.0,3,139,0.058
CUST06651,298.0,62,13,0.589
CUST06652,30.0,5,129,0.05
CUST06653,162.0,27,21,0.259
CUST06654,188.0,68,11,0.517
CUST06655,266.0,31,14,0.4
CUST06656,192.0,39,27,0.277
CUST06657,285.0,63,29,0.342
CUST06658,176.0,16,59,0.268
CUST06659,180.0,62,26,0.225
CUST06660,195.0,39,15,0.397
CUST06661,125.0,25,36,0.184
CUST06662,154.0,39,39,0.296
CUST06663,151.0,27,20,0.101
CUST06664,90.0,18,68,0.138
CUST06665,15.0,3,67,0.02
CUST06666,74.0,8,77,0.066
CUST06667,146.0,21,32,0.158
CUST06668,84.0,5,77,0.149
CUST06669,177.0,51,29,0.556
CUST06670,242.0,58,18,0.46
CUST06671,127.0,15,38,0.207
CUST06672,56.0,17,55,0.091
CUST06673,196.0,35,21,0.341
CUST06674,223.0,94,2,0.624
CUST06675,159.0,38,17,0.242
CUST06676,17.0,4,60,0.035
CUST06677,56.0,19,64,0.078
CUST06678,181.0,61,11,0.201
CUST06679,186.0,27,52,0.266
CUST06680,185.0,26,25,0.276
CUST06681,92.0,18,48,0.099
CUST06682,294.0,44,19,0.502
CUST06683,41.0,7,133,0.059
CUST06684,180.0,38,24,0.105
CUST06685,88.0,12,73,0.097
CUST06686,228.0,97,6,0.567
CUST06687,137.0,25,37,0.208
CUST06688,185.0,19,20,0.141
CUST06689,157.0,30,51,0.148
CUST06690,323.0,66,12,0.721
CUST06691,77.0,16,50,0.073
CUST06692,206.0,35,27,0.449
CUST06693,61.0,14,48,0.124
CUST06694,56.0,17,37,0.158
CUST06695,114.0,25,38,0.215
CUST06696,100.0,11,49,0.091
CUST06697,61.0,12,43,0.078
CUST06698,158.0,17,48,0.22
CUST06699,85.0,14,76,0.12
CUST06700,230.0,46,26,0.486
CUST06701,137.0,31,34,0.277
CUST06702,61.0,12,53,0.089
CUST06703,134.0,26,35,0.236
CUST06704,134.0,24,50,0.102
CUST06705,189.0,31,52,0.18
CUST06706,68.0,10,40,0.123
CUST06707,30.0,5,154,0.02
CUST06708,186.0,27,42,0.142
CUST06709,84.0,11,67,0.121
CUST06710,38.0,7,64,0.025
CUST06711,244.0,51,4,0.544
CUST06712,288.0,56,21,0.301
CUST06713,99.0,11,64,0.045
CUST06714,101.0,8,62,0.112
CUST06715,29.0,8,121,0.031
CUST06716,192.0,16,57,0.3
CUST06717,338.0,94,1,0.657
CUST06718,104.0,39,27,0.123
CUST06719,290.0,48,18,0.36
CUST06720,222.0,41,18,0.376
CUST06721,58.0,13,76,0.041
CUST06722,283.0,98,3,0.401
CUST06723,116.0,16,43,0.154
CUST06724,147.0,32,28,0.188
CUST06725,168.0,36,59,0.261
CUST06726,393.0,51,7,0.765
CUST06727,157.0,15,27,0.272
CUST06728,253.0,84,11,0.958
CUST06729,18.0,8,130,0.038
CUST06730,115.0,8,48,0.096
CUST06731,151.0,28,56,0.247
CUST06732,246.0,30,28,0.44
CUST06733,36.0,6,75,0.032
CUST06734,179.0,19,54,0.274
CUST06735,171.0,62,21,0.568
CUST06736,194.0,19,47,0.119
CUST06737,45.0,9,165,0.021
CUST06738,312.0,78,2,0.702
CUST06739,224.0,54,20,0.399
CUST06740,45.0,7,173,0.031
CUST06741,246.0,47,22,0.443
CUST06742,278.0,51,19,0.223
CUST06743,128.0,28,28,0.149
CUST06744,18.0,3,171,0.038
CUST06745,162.0,21,47,0.286
CUST06746,11.0,5,66,0.043
CUST06747,69.0,19,75,0.104
CUST06748,325.0,57,4,0.475
CUST06749,24.0,9,136,0.041
CUST06750,107.0,13,59,0.107
CUST06751,257.0,40,20,0.43
CUST06752,116.0,21,48,0.195
CUST06753,199.0,23,26,0.105
CUST06754,273.0,55,1,0.453
CUST06755,386.0,99,6,0.518
CUST06756,157.0,29,20,0.161
CUST06757,118.0,15,88,0.133
CUST06758,150.0,30,54,0.186
CUST06759,20.0,6,176,0.023
CUST06760,267.0,53,17,0.42
CUST06761,282.0,56,14,0.5
CUST06762,231.0,65,13,0.328
CUST06763,255.0,44,14,0.567
CUST06764,211.0,63,11,0.428
CUST06765,108.0,8,57,0.078
CUST06766,21.0,6,162,0.038
CUST06767,29.0,9,121,0.014
CUST06768,179.0,32,23,0.458
CUST06769,13.0,0,138,0.059
CUST06770,153.0,26,36,0.15
CUST06771,242.0,45,13,0.462
CUST06772,14.0,9,68,0.034
CUST06773,55.0,16,84,0.048
CUST06774,164.0,43,10,0.34
CUST06775,158.0,15,38,0.148
CUST06776,178.0,64,20,0.344
CUST06777,84.0,8,37,0.073
CUST06778,187.0,34,35,0.175
CUST06779,30.0,7,97,0.032
CUST06780,272.0,70,6,0.431
CUST06781,149.0,14,32,0.139
CUST06782,161.0,36,27,0.216
CUST06783,134.0,23,28,0.142
CUST06784,188.0,20,44,0.252
CUST06785,56.0,19,49,0.111
CUST06786,29.0,6,156,0.048
CUST06787,39.0,0,162,0.051
CUST06788,65.0,9,31,0.143
CUST06789,39.0,1,144,0.015
CUST06790,139.0,10,23,0.158
CUST06791,57.0,17,41,0.068
CUST06792,105.0,18,28,0.284
CUST06793,105.0,36,58,0.133
CUST06794,103.0,14,51,0.277
CUST06795,194.0,32,32,0.16
CUST06796,222.0,69,22,0.373
CUST06797,22.0,3,145,0.051
CUST06798,152.0,30,43,0.181
CUST06799,230.0,78,6,0.592
CUST06800,179.0,36,56,0.181
CUST06801,229.0,99,5,0.542
CUST06802,199.0,46,11,0.344
CUST06803,260.0,69,27,0.224
CUST06804,156.0,26,43,0.279
CUST06805,131.0,28,34,0.186
CUST06806,95.0,15,72,0.112
CUST06807,68.0,16,64,0.12
CUST06808,134.0,12,42,0.135
CUST06809,141.0,37,42,0.111
CUST06810,180.0,27,54,0.144
CUST06811,119.0,9,78,0.121
CUST06812,238.0,92,5,0.629
CUST06813,314.0,91,4,0.684
CUST06814,62.0,8,58,0.158
CUST06815,118.0,20,27,0.255
CUST06816,192.0,46,13,0.376
CUST06817,297.0,38,18,0.554
CUST06818,38.0,3,153,0.011
CUST06819,38.0,8,84,0.036
CUST06820,95.0,18,66,0.123
CUST06821,195.0,31,43,0.246
CUST06822,130.0,20,56,0.15
CUST06823,17.0,1,168,0.045
CUST06824,27.0,9,91,0.044
CUST06825,228.0,62,23,0.598
CUST06826,64.0,8,77,0.043
CUST06827,164.0,65,20,0.349
CUST06828,203.0,53,17,0.361
CUST06829,73.0,10,65,0.048
CUST06830,177.0,36,30,0.167
CUST06831,25.0,1,78,0.059
CUST06832,211.0,88,6,0.629
CUST06833,126.0,24,44,0.288
CUST06834,34.0,2,70,0.037
CUST06835,35.0,2,94,0.036
CUST06836,172.0,65,15,0.286
CUST06837,138.0,16,26,0.13
CUST06838,62.0,11,36,0.155
CUST06839,216.0,40,15,0.35
CUST06840,10.0,8,146,0.025
CUST06841,39.0,3,158,0.054
CUST06842,249.0,30,23,0.546
CUST06843,240.0,60,15,0.598
CUST06844,328.0,60,2,0.5
CUST06845,35.0,4,108,0.025
CUST06846,200.0,60,11,0.213
CUST06847,135.0,37,41,0.12
CUST06848,142.0,24,30,0.256
CUST06849,120.0,34,54,0.14
CUST06850,368.0,66,11,0.559
CUST06851,253.0,53,14,0.377
CUST06852,14.0,6,168,0.034
CUST06853,28.0,8,98,0.044
CUST06854,84.0,19,52,0.053
CUST06855,335.0,50,13,0.837
CUST06856,109.0,12,31,0.119
CUST06857,84.0,14,33,0.053
CUST06858,248.0,31,25,0.252
CUST06859,37.0,1,74,0.021
CUST06860,83.0,18,77,0.129
CUST06861,249.0,77,4,0.914
CUST06862,37.0,2,68,0.044
CUST06863,49.0,3,72,0.059
CUST06864,250.0,90,3,0.752
CUST06865,189.0,15,55,0.128
CUST06866,160.0,23,53,0.294
CUST06867,100.0,26,30,0.181
CUST06868,242.0,56,23,0.467
CUST06869,177.0,31,27,0.132
CUST06870,19.0,3,175,0.019
CUST06871,119.0,33,54,0.176
CUST06872,232.0,92,1,0.838
CUST06873,71.0,5,36,0.129
CUST06874,184.0,22,31,0.221
CUST06875,42.0,1,150,0.028
CUST06876,146.0,29,41,0.233
CUST06877,263.0,66,10,0.302
CUST06878,257.0,50,26,0.341
CUST06879,53.0,10,37,0.097
CUST06880,281.0,57,21,0.377
CUST06881,82.0,7,33,0.159
CUST06882,197.0,55,28,0.492
CUST06883,171.0,10,29,0.116
CUST06884,134.0,13,23,0.272
CUST06885,34.0,4,83,0.06
CUST06886,47.0,0,149,0.033
CUST06887,251.0,49,22,0.547
CUST06888,192.0,19,33,0.151
CUST06889,257.0,46,12,0.42
CUST06890,114.0,15,53,0.107
CUST06891,115.0,19,41,0.13
CUST06892,33.0,3,78,0.035
CUST06893,22.0,1,83,0.014
CUST06894,100.0,29,21,0.196
CUST06895,133.0,38,43,0.288
CUST06896,22.0,2,178,0.011
CUST06897,87.0,15,79,0.136
CUST06898,396.0,73,9,0.901
CUST06899,108.0,33,40,0.3
CUST06900,157.0,39,43,0.137
CUST06901,280.0,66,23,0.394
CUST06902,292.0,56,23,0.508
CUST06903,334.0,98,3,0.98
CUST06904,104.0,12,73,0.087
CUST06905,175.0,51,21,0.216
CUST06906,241.0,84,9,0.513
CUST06907,219.0,46,22,0.419
CUST06908,119.0,12,73,0.054
CUST06909,45.0,9,162,0.056
CUST06910,129.0,39,32,0.236
CUST06911,150.0,29,47,0.183
CUST06912,29.0,5,88,0.015
CUST06913,165.0,30,15,0.261
CUST06914,240.0,40,21,0.421
CUST06915,206.0,53,21,0.228
CUST06916,202.0,57,12,0.446
CUST06917,194.0,17,34,0.171
CUST06918,21.0,0,150,0.053
CUST06919,86.0,13,65,0.124
CUST06920,183.0,18,25,0.119
CUST06921,43.0,6,117,0.029
CUST06922,228.0,58,3,0.448
CUST06923,175.0,58,19,0.306
CUST06924,107.0,19,21,0.257
CUST06925,114.0,17,39,0.13
CUST06926,310.0,90,9,0.75
CUST06927,147.0,14,24,0.255
CUST06928,74.0,17,54,0.059
CUST06929,118.0,13,44,0.132
CUST06930,78.0,7,68,0.138
CUST06931,172.0,38,37,0.257
CUST06932,317.0,81,6,0.926
CUST06933,167.0,13,24,0.291
CUST06934,217.0,67,25,0.528
CUST06935,27.0,6,156,0.026
CUST06936,112.0,14,25,0.241
CUST06937,158.0,12,24,0.178
CUST06938,87.0,16,73,0.158
CUST06939,142.0,12,45,0.118
CUST06940,121.0,22,58,0.274
CUST06941,76.0,19,87,0.158
CUST06942,36.0,1,119,0.019
CUST06943,92.0,13,70,0.075
CUST06944,299.0,63,10,0.768
CUST06945,143.0,28,38,0.153
CUST06946,50.0,6,44,0.155
CUST06947,175.0,61,11,0.301
CUST06948,273.0,47,11,0.558
CUST06949,14.0,9,124,0.023
CUST06950,211.0,85,11,0.617
CUST06951,62.0,8,57,0.092
CUST06952,176.0,15,49,0.249
CUST06953,182.0,14,52,0.165
CUST06954,313.0,63,7,0.674
CUST06955,77.0,18,52,0.117
CUST06956,136.0,10,20,0.201
CUST06957,161.0,30,37,0.242
CUST06958,73.0,7,31,0.08
CUST06959,60.0,5,32,0.057
CUST06960,26.0,7,79,0.055
CUST06961,191.0,13,57,0.161
CUST06962,169.0,10,54,0.179
CUST06963,37.0,5,158,0.043
CUST06964,105.0,9,63,0.098
CUST06965,185.0,33,19,0.274
CUST06966,243.0,32,21,0.431
CUST06967,114.0,12,56,0.072
CUST06968,149.0,23,33,0.208
CUST06969,85.0,14,52,0.051
CUST06970,126.0,29,32,0.131
CUST06971,233.0,59,19,0.207
CUST06972,105.0,16,45,0.103
CUST06973,250.0,76,8,0.876
CUST06974,122.0,18,44,0.174
CUST06975,180.0,26,58,0.198
CUST06976,125.0,13,20,0.12
CUST06977,73.0,19,59,0.047
CUST06978,104.0,8,44,0.083
CUST06979,118.0,12,75,0.124
CUST06980,215.0,79,8,0.546
CUST06981,239.0,45,11,0.597
CUST06982,162.0,37,46,0.164
CUST06983,36.0,2,97,0.048
CUST06984,63.0,7,53,0.152
CUST06985,61.0,19,75,0.047
CUST06986,173.0,38,28,0.249
CUST06987,100.0,35,57,0.199
CUST06988,164.0,19,21,0.215
CUST06989,275.0,34,23,0.427
CUST06990,229.0,62,13,0.754
CUST06991,49.0,9,67,0.05
CUST06992,166.0,32,15,0.557
CUST06993,292.0,54,22,0.312
CUST06994,261.0,56,11,0.83
CUST06995,26.0,2,85,0.017
CUST06996,157.0,38,48,0.111
CUST06997,103.0,17,87,0.138
CUST06998,10.0,7,157,0.017
CUST06999,171.0,31,48,0.166
CUST07000,85.0,5,80,0.157
CUST07001,292.0,92,4,0.974
CUST07002,270.0,30,20,0.386
CUST07003,75.0,12,66,0.055
CUST07004,80.0,10,83,0.102
CUST07005,195.0,27,43,0.171
CUST07006,119.0,14,20,0.152
CUST07007,148.0,12,50,0.17
CUST07008,386.0,95,1,0.493
CUST07009,209.0,54,28,0.583
CUST07010,262.0,53,13,0.232
CUST07011,195.0,56,24,0.204
CUST07012,72.0,13,68,0.101
CUST07013,249.0,68,21,0.397
CUST07014,242.0,54,13,0.364
CUST07015,122.0,38,47,0.16
CUST07016,11.0,2,146,0.019
CUST07017,189.0,30,23,0.298
CUST07018,325.0,84,6,0.458
CUST07019,192.0,23,50,0.277
CUST07020,89.0,5,37,0.087
CUST07021,185.0,17,40,0.245
CUST07022,69.0,13,47,0.125
CUST07023,19.0,4,128,0.028
CUST07024,69.0,7,66,0.071
CUST07025,89.0,10,50,0.108
CUST07026,161.0,19,56,0.105
CUST07027,384.0,66,11,0.988
CUST07028,31.0,0,125,0.044
CUST07029,137.0,28,58,0.293
CUST07030,259.0,46,10,0.374
CUST07031,101.0,11,80,0.046
CUST07032,228.0,39,24,0.41
CUST07033,189.0,17,44,0.288
CUST07034,100.0,16,22,0.116
CUST07035,191.0,22,45,0.192
CUST07036,108.0,9,32,0.113
CUST07037,233.0,56,13,0.536
CUST07038,111.0,20,59,0.258
CUST07039,104.0,19,20,0.249
CUST07040,98.0,12,85,0.067
CUST07041,76.0,5,45,0.046
CUST07042,153.0,26,36,0.179
CUST07043,75.0,13,81,0.142
CUST07044,158.0,36,16,0.444
CUST07045,43.0,4,108,0.036
CUST07046,170.0,26,24,0.241
CUST07047,90.0,19,47,0.08
CUST07048,256.0,70,1,0.819
CUST07049,192.0,59,10,0.221
CUST07050,133.0,13,29,0.242
CUST07051,37.0,8,138,0.055
CUST07052,189.0,10,36,0.278
CUST07053,46.0,9,128,0.052
CUST07054,181.0,31,46,0.258
CUST07055,125.0,12,41,0.185
CUST07056,268.0,33,28,0.588
